model,mode,subset,judge_reward,exact_match,contains_answer,context_length,generation_ms,scoring_ms,total_ms,sub_llm_call_count,sub_llm_prompt_tokens,sub_llm_completion_tokens,sub_llm_total_tool_calls,sub_llm_total_turns,sub_llm_batch_count,sub_llm_max_batch_size,sub_llm_mean_batch_size,turns,prompt_tokens,completion_tokens
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,2664,98429.2521476746,1398.0898857117,99827.3420333862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9136.0,1065.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,2609,95090.9230709076,1125.1101493835,96216.0332202911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4831.0,630.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,5711,99859.2598438263,1623.3570575714,101482.6169013977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8142.0,808.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,11967,93554.2850494385,1239.5191192627,94793.8041687012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10086.0,703.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,11967,95484.7550392151,2088.888168335,97573.64320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10755.0,789.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,11967,91495.255947113,1496.4091777802,92991.6651248932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10041.0,595.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,23554,106745.3181743622,1390.2468681335,108135.5650424957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18654.0,1126.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,22741,94334.9978923798,1469.0837860107,95804.0816783905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16196.0,691.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,22741,94645.5419063568,1932.6450824738,96578.1869888306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8100.0,635.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,22741,95194.8442459106,1325.1371383667,96519.9813842773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10545.0,630.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,22741,101033.6413383484,1761.6879940033,102795.3293323517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16404.0,1200.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,385091,93447.0851421356,1503.4530162811,94950.5381584167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3655.0,478.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,385091,97841.3324356079,1654.6068191528,99495.9392547607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11264.0,937.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,385091,102600.1801490784,1323.3909606934,103923.5711097717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,17017.0,1347.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,362537,92567.5768852234,1260.0209712982,93827.5978565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3866.0,752.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,2942727,101020.4989910126,1346.5588092804,102367.057800293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9188.0,925.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,725822,93280.3709506989,1151.3831615448,94431.7541122437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7989.0,626.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,1329865,102517.1589851379,1331.0158252716,103848.1748104095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19493.0,1032.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,1526991,93556.4801692963,1427.540063858,94984.0202331543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5028.0,802.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,1526991,92988.6639118195,1122.740983963,94111.4048957825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3765.0,574.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,1526991,95837.2328281403,1181.0009479523,97018.2337760925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9692.0,716.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,5894808,107716.1662578583,3102.4050712585,110818.5713291168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10192.0,1213.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,5894808,107464.6677970886,1584.7539901733,109049.421787262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,21446.0,1102.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,10367542,103440.761089325,1129.077911377,104569.8390007019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6004.0,1124.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,96689,96437.1058940887,1316.4858818054,97753.5917758942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8002.0,754.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,96689,91593.8210487366,1447.6668834686,93041.4879322052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6291.0,478.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,97254,97559.1368675232,1593.269109726,99152.4059772491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,8863.0,864.0
gpt-5-mini,rlm,synth_with_labels,0.0,0.0,0.0,97254,101355.7648658752,1828.5639286041,103184.3287944794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7725.0,1369.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,194003,94308.000087738,1816.793680191,96124.7937679291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16761.0,761.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,194003,99096.9181060791,1516.1006450653,100613.0187511444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13905.0,914.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,1516142,92416.5468215942,1530.9040546417,93947.450876236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4514.0,786.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,1546955,97658.6537361145,1224.2329120636,98882.8866481781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6429.0,661.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,391621,96467.8120613098,1536.4551544189,98004.2672157288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9257.0,877.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,391621,93484.8618507385,1494.3840503693,94979.2459011078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8365.0,751.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,387537,106270.5709934235,2395.3759670258,108665.9469604492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16108.0,1144.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,784232,93933.4897994995,1174.1709709167,95107.6607704163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6389.0,632.0
gpt-5-mini,rlm,synth_with_labels,1.0,0.0,0.0,784232,124480.6752204895,1555.9148788452,126036.5900993347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10880.0,1183.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,2378,3280.0750732422,1587.5089168549,4867.583990097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,762.0,145.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,2378,10914.4887924194,1317.3739910126,12231.862783432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,778.0,657.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,4847,28980.1149368286,1228.1138896942,30208.2288265228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1549.0,1682.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,4847,12096.8341827393,1420.2568531036,13517.0910358429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1595.0,661.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,5362,9797.7299690247,1476.6149520874,11274.3449211121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1704.0,530.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,10996,25773.4742164612,1595.5979824066,27369.0721988678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3488.0,1554.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,10996,18943.3920383453,1435.5778694153,20378.9699077606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3511.0,1168.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,44014,206402.3261070251,1344.1288471222,207746.4549541473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14220.0,10257.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,44014,148647.5200653076,2216.6080474854,150864.128112793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14276.0,8149.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,44014,155390.1093006134,954.4568061829,156344.5661067963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14242.0,11025.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,47706,84175.9300231934,1842.2472476959,86018.1772708893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15094.0,5842.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,2664,5630.8131217957,1385.8249187469,7016.6380405426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,784.0,344.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,2664,4357.4590682983,1776.1058807373,6133.5649490356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,785.0,217.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,2664,4200.0391483307,1986.3448143005,6186.3839626312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,776.0,211.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,2609,7472.8050231934,1241.1110401154,8713.9160633087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,720.0,465.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,5711,26635.0231170654,1421.8752384186,28056.898355484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1626.0,1753.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,11967,34931.657075882,1420.6590652466,36352.3161411285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3416.0,1686.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,11967,21339.8280143738,1325.9460926056,22665.7741069794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3420.0,1368.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,11967,37186.740398407,1418.1439876556,38604.8843860626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3422.0,2393.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,23554,107884.575843811,1729.5579910278,109614.1338348389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6748.0,5650.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,22741,63357.5060367584,1803.6270141602,65161.1330509186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6592.0,3152.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,22741,53339.5657539368,1550.5368709564,54890.1026248932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6608.0,3991.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,22741,114523.1411457062,1504.0879249573,116027.2290706635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6606.0,6102.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,22741,61950.432062149,1334.4829082489,63284.9149703979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6607.0,3862.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,385091,11978.2617092133,1229.4988632202,13207.7605724335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122964.0,400.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,385091,63691.4808750153,1440.0992393494,65131.5801143646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,123012.0,3797.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,385091,34346.3449478149,1291.8479442596,35638.1928920746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,122985.0,2384.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,362537,52820.023059845,1325.7527351379,54145.7757949829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115536.0,4242.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,2942727,4717.5920009613,1380.2790641785,6097.8710651398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,725822,78234.815120697,1331.502199173,79566.31731987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,231377.0,3986.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,1329865,2900.6640911102,1674.9880313873,4575.6521224976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,1526991,3120.0478076935,1682.9218864441,4802.9696941376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,1526991,3344.0129756927,1522.4061012268,4866.4190769196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,1526991,2812.2229576111,1577.7947902679,4390.017747879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,5894808,9523.2231616974,1331.3901424408,10854.6133041382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,5894808,9879.2719841003,1093.0571556091,10972.3291397095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,10367542,15868.369102478,2154.0942192078,18022.4633216858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,96689,150689.14103508,3024.3768692017,153713.5179042816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27605.0,8592.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,96689,180116.425037384,1313.4651184082,181429.8901557922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27583.0,10190.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,97254,304236.8109226227,1281.8050384521,305518.6159610748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27865.0,16792.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,97254,29488.7790679932,2990.5951023102,32479.3741703033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27868.0,1680.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,194003,5821.328163147,1271.048784256,7092.376947403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55467.0,215.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,194003,3771751.930952072,2243.4959411621,3773995.4268932343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55430.0,13753.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,1516142,2747.0180988312,2262.1848583221,5009.2029571533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,1546955,3206.6540718079,1515.4609680176,4722.1150398254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,391621,11215.812921524,1407.1269035339,12622.939825058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112676.0,278.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,391621,18097.090959549,1149.346113205,19246.4370727539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112675.0,278.0
gpt-5-mini,standard,synth_with_labels,0.0,0.0,0.0,387537,32973.0648994446,1587.0790481567,34560.1439476013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,111001.0,2769.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,784232,18438.2410049438,1432.6777458191,19870.9187507629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223858.0,144.0
gpt-5-mini,standard,synth_with_labels,1.0,0.0,0.0,784232,22027.5509357452,1334.419965744,23361.9709014893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,223872.0,406.0
gpt-5-mini,standard,real,0.0,0.0,0.0,412864,20280.9340953827,1857.1932315826,22138.1273269653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,105498.0,1040.0
gpt-5-mini,standard,real,0.0,0.0,0.0,361858,122062.7682209015,1424.5550632477,123487.3232841492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,92338.0,6862.0
gpt-5-mini,standard,real,0.0,0.0,0.0,372007,60207.9870700836,1393.8212394714,61601.8083095551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94038.0,3871.0
gpt-5-mini,standard,real,0.0,0.0,0.0,372007,19120.5041408539,824.7520923615,19945.2562332153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,94020.0,718.0
gpt-5-mini,standard,real,0.0,0.0,0.0,372709,39609.3411445618,1190.3901100159,40799.7312545776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93819.0,2190.0
gpt-5-mini,standard,real,0.0,0.0,0.0,337780,7480.4689884186,952.8939723969,8433.3629608154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,85118.0,334.0
gpt-5-mini,standard,real,0.0,0.0,0.0,380913,154820.784330368,10110.2290153503,164931.0133457184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,97137.0,10005.0
gpt-5-mini,standard,real,0.0,0.0,0.0,556759,78265.527009964,1248.1496334076,79513.6766433716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140794.0,5776.0
gpt-5-mini,standard,real,0.0,0.0,0.0,556759,97753.8409233093,1484.8530292511,99238.6939525604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,140795.0,6926.0
gpt-5-mini,standard,real,0.0,0.0,0.0,558302,18628.6013126373,1800.9552955627,20429.5566082001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,143379.0,974.0
gpt-5-mini,standard,real,0.0,0.0,0.0,535994,48797.1930503845,1211.6270065308,50008.8200569153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,135690.0,3534.0
gpt-5-mini,standard,real,0.0,0.0,0.0,725434,45726.9999980927,1658.1120491028,47385.1120471954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,183642.0,3342.0
gpt-5-mini,standard,real,0.0,0.0,0.0,731418,40765.6998634338,1252.6118755341,42018.3117389679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,185205.0,2254.0
gpt-5-mini,standard,real,0.0,0.0,0.0,717548,18016.028881073,1263.8919353485,19279.9208164215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,181969.0,786.0
gpt-5-mini,standard,real,0.0,0.0,0.0,827225,51033.0898761749,1126.0840892792,52159.1739654541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,211861.0,2460.0
gpt-5-mini,standard,real,0.0,0.0,0.0,700088,46802.392244339,1195.286989212,47997.679233551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175693.0,2702.0
gpt-5-mini,standard,real,1.0,1.0,1.0,700088,27428.4081459045,1421.6248989105,28850.0330448151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,175682.0,1231.0
gpt-5-mini,standard,real,0.0,0.0,0.0,926010,50109.7600460052,1594.141960144,51703.9020061493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234341.0,2008.0
gpt-5-mini,standard,real,0.0,0.0,0.0,926010,36900.7532596588,1274.0390300751,38174.7922897339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234341.0,910.0
gpt-5-mini,standard,real,0.0,0.0,0.0,922092,53733.8922023773,2041.0287380219,55774.9209403992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,234357.0,2789.0
gpt-5-mini,standard,real,0.0,0.0,0.0,903334,42585.8960151672,1039.1900539398,43625.0860691071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,230026.0,1935.0
gpt-5-mini,standard,real,0.0,0.0,0.0,983910,16546.8809604645,2580.9650421143,19127.8460025787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,251485.0,416.0
gpt-5-mini,standard,real,0.0,0.0,0.0,983910,42666.8322086334,1926.1860847473,44593.0182933807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,251488.0,2192.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1076257,3013.4267807007,1359.8890304565,4373.3158111572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1157727,3793.1740283966,1136.5611553192,4929.7351837158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1157727,4279.3719768524,1306.743144989,5586.1151218414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1126603,4433.5370063782,1055.6991100311,5489.2361164093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1283346,4191.1890506744,1056.6599369049,5247.8489875793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1363494,4296.1637973785,1200.6411552429,5496.8049526215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1356679,3938.6286735535,1147.9289531708,5086.5576267242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1318503,4258.7540149689,1381.8171024323,5640.5711174011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1486244,4094.4821834564,1265.1300430298,5359.6122264862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1557395,4647.8242874146,1190.8700466156,5838.6943340302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1557395,4722.886800766,953.2098770142,5676.0966777802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1636563,4780.8849811554,1205.7087421417,5986.5937232971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1518752,4198.7340450287,1294.9039936066,5493.6380386353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1584486,4722.7580547333,1600.2831459045,6323.0412006378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1569922,4294.6057319641,1305.4971694946,5600.1029014587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,1870476,4595.2279567719,1375.598192215,5970.8261489868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,2955959,7117.0198917389,1082.7479362488,8199.7678279877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,2991214,6496.2689876556,1379.8398971558,7876.1088848114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,3151633,7241.1952018738,3269.9437141418,10511.1389160156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,3151633,7341.2430286407,1533.8110923767,8875.0541210175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,3133311,7521.2430953979,1138.1728649139,8659.4159603119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,3063225,6497.946023941,900.0692367554,7398.0152606964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,2922296,6933.9289665222,1265.634059906,8199.5630264282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,4467164,9188.1511211395,1246.7579841614,10434.9091053009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gpt-5-mini,standard,real,0.0,0.0,0.0,4412367,9214.3919467926,1246.9120025635,10461.3039493561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
